Cod_Prod;Nom_Prod;Concent;Nom_Form_Farm;Presentac;Fracción;Num_RegSan;Nom_Titular;Nom_Fabricante;Nom_IFA;Nom_Rubro;Situación
56645;TENSOFLOW 5;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;30;EE09774;JAM PHARMACEUTICAL S.A.C.- JAM PHARMA S.A.C.;TITAN LABORATORIES PVT. LTD.;CICLOBENZAPRINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
54005;TENSOFLOW 5;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;30;EE09774;DIPHASAC S.A.C.;TITAN LABORATORIES PVT. LTD.;CICLOBENZAPRINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
53380;TENSOL;50 mg;Tableta;Caja Envase Blíster Tableta;100;EE09937;CORPORACION FARMACEUTICA MEDICAL SOLUTION S.A.C.;SALUD CARE (I) PVT. LTD;ATENOLOL;ESPECIALIDAD FARMACEUTICA;ACT
61328;TENSOSCIENS;300 mg + 250 mg;Tableta;Caja Envase Blister Tabletas;100;EE14433;SCIENTIA PHARMA S.A.C.;CENTURION LABORATORIES PVT. LTD.;CLORZOXAZONA + PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
51117;TENSOSCIENS;300 mg + 250 mg;Tableta Recubierta;Caja Blister Tableta Recubierta;100;EN05727;SCIENTIA PHARMA S.A.C.;LABORATORIOS INDUQUIMICA S.A.;CLORZOXAZONA + PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
48811;TENSSALIV;150 mg;Tableta;Caja Envase Blister Tableta;30;EN06691;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;IRBESARTAN;ESPECIALIDAD FARMACEUTICA;ACT
40229;TENSSALIV;300 mg;Tableta;Caja Envase Blister Tabletas;30;EN03339;LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;IRBESARTAN;ESPECIALIDAD FARMACEUTICA;ACT
54553;TENSSALIV;300 mg;Tableta;Caja Envase Blíster Tableta;30;EN03339;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;IRBESARTAN;ESPECIALIDAD FARMACEUTICA;ACT
44370;TENSYOL;5 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;20;EN05418;INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA;INSTITUTO QUIMIOTERAPICO S.A.;CICLOBENZAPRINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
42206;TENSYOL;10 mg;Tableta Recubierta;Caja Envase Blister Tabletas;20;EN05202;INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA;INSTITUTO QUIMIOTERAPICO S.A.;CICLOBENZAPRINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55400;TEPACITOX;15 mg;POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION;Caja Vial x 3 mL;1;EE11129;FARMA VITA GROUP SOCIEDAD ANONIMA CERRADA;THYMOORGAN PHARMAZIE GMBH;TIOTEPA;ESPECIALIDAD FARMACEUTICA;ACT
55401;TEPACITOX;100 mg;POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION;Caja Vial;1;EE11190;FARMA VITA GROUP SOCIEDAD ANONIMA CERRADA;THYMOORGAN PHARMAZIE GMBH;TIOTEPA;ESPECIALIDAD FARMACEUTICA;ACT
56823;TEPADINA;400 mg;Polvo y Disolvente Para Solución Inyectable y Para Perfusión;Caja Bolsa Doble Cámara x 400 mg y 400 mL;1;EE11961;EUROLABS PERU S.A.C.;NERPHARMA S.R.L.;TIOTEPA;ESPECIALIDAD FARMACEUTICA;ACT
56071;TEPAKIN 100;100 mg;POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION;Caja Vial;1;EE11562;MSN LABS PERU S.A.C.;MSN LABORATORIES PRIVATE LIMITED - INDIA;TIOTEPA;ESPECIALIDAD FARMACEUTICA;ACT
56070;TEPAKIN 15;15 mg;POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION;Caja Vial;1;EE11402;MSN LABS PERU S.A.C.;MSN LABORATORIES PRIVATE LIMITED - INDIA;TIOTEPA;ESPECIALIDAD FARMACEUTICA;ACT
50645;TERAGRAN;1 g;Tableta;Caja Envase Blister Tabletas;100;EN08022;MEDIFARMA S.A.;MEDIFARMA S.A.;PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
38870;TERALGEX;500 mg;Tableta;Caja Envase Blister Tabletas;100;EN04166;BIOS PERU S.A.C.;CIFARMA S.A.C. - LIMA - PERÚ;PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
53070;TERALGEX;120 mg/ 5 mL;Jarabe;Caja Frasco x 60 mL + Accesorio;1;EN04234;BIOS PERU S.A.C.;LABORATORIOS GABBLAN S.A.C.;PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
61994;TERALGEX;120 mg/ 5 mL;Solución Oral;Caja Frasco x 60 mL + Accesorio;1;EN04234;BIOS PERU S.A.C.;LABORATORIOS GABBLAN S.A.C.;PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
58998;TERALGEX;1 g;Tableta;Caja Envase Blíster Tableta;100;EN09577;BIOS PERU S.A.C.;LABORATORIOS PORTUGAL S.R.L.;PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
55355;TERALGEX RELAX;300 mg + 250 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;100;EN08964;BIOS PERU S.A.C.;LABORATORIOS PORTUGAL S.R.L.;CLORZOXAZONA + PARACETAMOL;ESPECIALIDAD FARMACEUTICA;ACT
54554;TERALIV;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;30;EN02248;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;TERAZOSINA CLORHIDRATO DIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
40302;TERALIV;5 mg;Tableta Recubierta;Caja Envase Blister Tabletas;30;EN02248;LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;TERAZOSINA CLORHIDRATO DIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43459;TERAZOSINA;5 mg;Tableta Recubierta;Caja Envase Blister Tabletas;100;EN05015;LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;TERAZOSINA CLORHIDRATO DIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43540;TERAZOSINA;5 mg;Tableta Recubierta;Caja Envase Blister Tabletas;10;EN05015;LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;TERAZOSINA CLORHIDRATO DIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
38648;TERAZOSINA;5 mg;Tableta;Caja Envase Blister Tabletas;100;EN02318;LABORATORIOS INDUQUIMICA S.A.;LABORATORIOS INDUQUIMICA S.A.;TERAZOSINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
34580;TERAZOSINA;5 mg;Tableta;Caja Envase Blister Tabletas;50;EN00032;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;TERAZOSINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
50532;TERAZOSINA;5 mg;Tableta Recubierta;Caja Envase Blister Tabletas Recubiertas;100;EN05015;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;TERAZOSINA CLORHIDRATO DIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
52246;TERAZOSINA;5 mg;Tableta;Caja Envase Blister Tabletas;10;EN02318;LABORATORIOS INDUQUIMICA S.A.;LABORATORIOS INDUQUIMICA S.A.;TERAZOSINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
54776;TERAZOSINA;5 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;10;EN05015;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;TERAZOSINA CLORHIDRATO DIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
45650;TERBICEL;250 mg;Comprimido;Caja Envase Blíster Comprimidos;100;EN00090;INFERMED S.A.C.;CIFARMA S.A.C. - LIMA - PERÚ;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
34560;TERBICEL;250 mg;Comprimido;Caja Envase Blíster Comprimidos;28;EN00090;INFERMED S.A.C.;CIFARMA S.A.C. - LIMA - PERÚ;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
41122;TERBIFUN;1 %;Solución Tópica;Caja Frasco Atomizador x 30 mL;1;EN02097;CAFERMA S.A.C.;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
46706;TERBIFUN;1 %;Crema;Caja Tubo x 15 g;1;EN04924;CAFERMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
46043;TERBIFUN;1 %;Solución Tópica;Caja Frasco Atomizador x 30 mL;1;EN02097;CAFERMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
61341;TERBIFUN;250 mg;Tableta;Caja Envase Blíster Tableta;28;EE15035;CAFERMA S.A.C.;SAGA LIFESCIENCES LIMITED;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
60652;TERBIFUN ;1 %;SOLUCION PARA PULVERIZACION CUTANEA;Caja Frasco Atomizador x 30 mL;1;EN02097;CAFERMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
54225;TERBILAB;250 mg;Tableta;Caja Envase Blister Tabletas;10;EN07404;VITA PHARMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57413;TERBILAB;250 mg;Tableta;Caja Envase Blíster Tabletas;30;EN07404;VITA PHARMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
39794;TERBILAB;1 %;Crema;Caja Tubo x 15 g;1;EN00954;VITA PHARMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
38660;TERBIMASS;1 %;Crema;Caja Tubo X 20 g;1;EN00845;BRAND AND MARKETING CONSULTORES S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
56752;TERBIMASS;250 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;30;EN06830;BRAND AND MARKETING CONSULTORES S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55299;TERBINA-DEL;250 mg;Tableta;Caja Envase Folio Tableta;30;EN08017;LABORATORIOS DELFARMA S.A.C.;LABORATORIOS DELFARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55082;TERBINA-DEL;250 mg;Tableta;Caja Envase Folio Tableta;100;EN08017;LABORATORIOS DELFARMA S.A.C.;LABORATORIOS DELFARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
55732;TERBINAFINA;1 %;Crema;Caja Tubo x 20 g;1;EN00993;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
62030;TERBINAFINA;250 mg;Tableta;Caja Envase Blister Tabletas;30;EE13297;QM PHARMA QUALITY MEDICINE S.A.C.;TRIDENT LIFELINE LTD.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
62031;TERBINAFINA;250 mg;Tableta;Caja Envase Blister Tabletas;100;EE13297;QM PHARMA QUALITY MEDICINE S.A.C.;TRIDENT LIFELINE LTD.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59095;TERBINAFINA;250 mg;Tableta;Caja Envase Blíster Tabletas;14;EE04405;GENFAR DEL PERU S.A.C.;FAREVA VILLA RICA S.A.S.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
58807;TERBINAFINA;1 %;Crema;Caja Tubo x 20 g;1;EE04273;GENFAR DEL PERU S.A.C.;FAREVA VILLA RICA S.A.S.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
60126;TERBINAFINA;1 %;Crema;Caja Envase Tubo x 15 g;1;EN06151;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
40213;TERBINAFINA;250 mg;Tableta;Caja Envase Blister Tabletas;14;EE04405;GENFAR DEL PERU S.A.C.;LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
40215;TERBINAFINA;1 %;Crema;Caja Tubo x 20 g;1;EE04273;GENFAR DEL PERU S.A.C.;LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
39495;TERBINAFINA;250 mg;Tableta;Caja Envase Blister Tabletas;100;EN01109;VITA PHARMA S.A.C.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
39627;TERBINAFINA;250 mg;Comprimido;Caja Envase Blíster Comprimidos;10;EN01262;FARMINDUSTRIA S.A.;FARMINDUSTRIA S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
39266;TERBINAFINA;250 mg;Tableta Recubierta;Caja Envase Blíster Tabletas Recubiertas;100;EN00857;LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.;LABORATORIOS NATURALES Y GENERICOS S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
37463;TERBINAFINA;1 %;Crema;Tubo X 20 g;1;EN00993;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
40413;TERBINAFINA;1 %;Crema;Caja Tubo x 15 g;1;EN03767;FARMINDUSTRIA S.A.;FARMINDUSTRIA S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
41827;TERBINAFINA;250 mg;Tableta;Caja Envase Blister Tabletas;30;EN02887;LABORATORIOS INDUQUIMICA S.A.;LABORATORIOS INDUQUIMICA S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
45351;TERBINAFINA;1 %;Crema;Caja Tubo x 20 g;1;EE04273;SANOFI - AVENTIS DEL PERU S.A.;LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
45371;TERBINAFINA;250 mg;Tableta;Caja Envase Blíster Tabletas;14;EE04405;SANOFI - AVENTIS DEL PERU S.A.;LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
48571;TERBINAFINA;250 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;100;EN00857;LABORATORIOS PORTUGAL S.R.L.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57889;TERBIPLUS;1 %;Crema;Caja Tubo x 20 g;1;EN09424;REPRESENTACIONES CASTILLO SOCIEDAD ANONIMA;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
42902;TERBISIL;250 mg;Tableta;Caja Envase Blister Tabletas;10;EN04693;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
44689;TERBISIL;1 %;Crema;Caja Tubo x 15 g;1;EN05329;LABORATORIOS AC FARMA S.A.;LABORATORIOS AC FARMA S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
47084;TERBISPOR;250 mg;Tableta;Caja Envase Blíster Tabletas;28;EE06674;SHERFARMA S.A.C.;LABORATORIO FDC LIMITED;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
46229;TERBISPOR;1 %;Crema;Tubo x 20 g;1;EE06479;SHERFARMA S.A.C.;LABORATORIO KOLMAR KOREA CO., LTD;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
54892;TERBISPOR;1 %;Crema;Caja Tubo x 20 g;1;EE06479;SHERFARMA S.A.C.;GENUONE Sciences  Inc.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
46720;TERBOCLOXIL;500 mg;Cápsula;Caja Envase Folio Cápsulas;100;EN06111;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;DICLOXACILINA SODICA MONOHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
48225;TERBOCLOXIL;250 mg/ 5 mL;Polvo para Suspensión Oral;Caja Frasco x 60 mL;1;EN06492;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;DICLOXACILINA SODICA MONOHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
50388;TERBOCLOXIL;500 mg;Cápsula;Caja Envase Folio Cápsula;100;EN06111;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS PORTUGAL S.R.L.;DICLOXACILINA SODICA MONOHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
48180;TERBOFEN;100 mg/ 5 mL;Suspensión Oral;Caja Frasco x 100 mL;1;EN06765;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS PORTUGAL S.R.L.;IBUPROFENO;ESPECIALIDAD FARMACEUTICA;ACT
50180;TERBOFENACO®;2 %;Gel;Caja Tubo x 50 g;1;EN07155;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS PORTUGAL S.R.L.;DICLOFENACO DIETILAMINA;ESPECIALIDAD FARMACEUTICA;ACT
47828;TERBOMETASONA;4 mg;Tableta;Caja Envase Blister Tableta;100;EN06541;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;DEXAMETASONA;ESPECIALIDAD FARMACEUTICA;ACT
45081;TERBOMOX;250 mg/ 5 mL;Polvo para Suspensión Oral;Caja Frasco x 60 mL + Accesorio;1;EN05872;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN;AMOXICILINA TRIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
50595;TERBOMOX;250 mg/ 5 mL;Polvo para Suspensión Oral;Caja Frasco x 60 mL + Accesorio;1;EN05872;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS PORTUGAL S.R.L.;AMOXICILINA TRIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
49605;TERBOMOX;500 mg;Tableta Recubierta;Caja Envase Blister Tableta Recubierta;100;EN06338;TERBOL PERU SOCIEDAD ANONIMA CERRADA;LABORATORIOS PORTUGAL S.R.L.;AMOXICILINA TRIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
38653;TERBOMOX PLUS DUO;500 mg + 125 mg;Comprimido Recubierto;Caja Envase Blíster Comprimidos;14;EE01205;TERBOL PERU SOCIEDAD ANONIMA CERRADA;REYOUNG PHARMACEUTICAL CO. LTD.;ACIDO CLAVULANICO + AMOXICILINA TRIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
38655;TERBOMOX PLUS DUO;500 mg + 125 mg;Comprimido Recubierto;Caja Envase Blíster Comprimidos;10;EE01205;TERBOL PERU SOCIEDAD ANONIMA CERRADA;REYOUNG PHARMACEUTICAL CO. LTD.;ACIDO CLAVULANICO + AMOXICILINA TRIHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
60370;TERCEF;250 mg/ 5 mL;Polvo para Suspensión Oral;Caja Frasco x 100 mL + Accesorio;1;EE13900;EUROFARMA PERU S.A.C.;MOMENTA FARMACEUTICA LTDA;CEFDINIR;ESPECIALIDAD FARMACEUTICA;ACT
48113;TEREKOL;250 mg;Tableta;Caja Envase Blister Tableta;28;EN06044;MEGA LABS LATAM S.A.;VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
53240;TERFACREM;1 %;Crema;Caja Tubo x 15 g;1;EN06562;CORPORATION MECOFARM SOCIEDAD ANONIMA CERRADA - CORPORATION MECOFARM S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
56998;TERFANIB®;5 mg;Comprimido Recubierto;Caja Envase Blíster Comprimido Recubierto;60;EE11215;DELPHER S.A.C.;VICROFER S.A.U. ;TOFACITINIB;ESPECIALIDAD FARMACEUTICA;ACT
53126;TERFEX;250 mg;Comprimido;Caja Envase Blíster Comprimido;10;EN07940;FARMINDUSTRIA S.A.;FARMINDUSTRIA S.A.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
40419;TERFEX;250 mg;Comprimido;Caja Envase Blíster Comprimidos;10;N18818;FARMINDUSTRIA S.A.;FARMINDUSTRIA S.A.;TERBINAFINA CLORHIDRATO;MEDICAMENTO DE MARCA;ACT
40421;TERFEX;1 %;Crema;Caja Tubo x 15 g;1;N18823;FARMINDUSTRIA S.A.;FARMINDUSTRIA S.A.;TERBINAFINA CLORHIDRATO;MEDICAMENTO DE MARCA;ACT
41905;TERFITIL;1 %;Solución Tópica;Caja Frasco x 30 mL;1;EN03123;OQ PHARMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43270;TERFITIL;1 %;Solución Tópica;Caja Frasco x 30 mL;30;EN03123;OQ PHARMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43271;TERFITIL;1 %;Solución Tópica;Caja Frasco x 30 mL;50;EN03123;OQ PHARMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43286;TERFITIL;1 %;Solución Tópica;Caja Frasco x 30 mL;100;EN03123;OQ PHARMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
43287;TERFITIL;1 %;Solución Tópica;Caja Frasco x 30 mL;20;EN03123;OQ PHARMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
50536;TERFITIL;1 %;Solución Tópica;Caja Frasco x 20 mL;1;EN03123;OQ PHARMA S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
54212;TERFITIL;1 %;Solución Tópica;Caja Frasco x 30 mL;1;EN03123;OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
54110;TERFITIL;1 %;Crema;Caja Tubo x 20 g;1;EN03474;OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.;LABORATORIOS PORTUGAL S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
57657;TERLIHOL;1 mg/ 8.5 mL;Solución Inyectable;Caja Ampolla x 8,5 mL;1;EE12505;ADVANCE SCIENTIFIC DEL PERU S.A.C.;UNITED BIOTECH (P) LIMITED;ACETATO DE TERLIPRESINA;ESPECIALIDAD FARMACEUTICA;ACT
40796;TERMIL;1 %;Crema;Caja Tubo x 14 g;1;EN05085;LABORATORIO FARMACEUTICO PERUANO S.R.L.;LABORATORIO FARMACEUTICO PERUANO S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
53559;TERMIL MEDIC 7;1 %;Crema;Caja Tubo x 14 g;1;EN05085;MED FARMA SOCIEDAD ANONIMA CERRADA - MED FARMA S.A.C.;LABORATORIO FARMACEUTICO PERUANO S.R.L.;TERBINAFINA CLORHIDRATO;ESPECIALIDAD FARMACEUTICA;ACT
59532;TEROCOX-120;120 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;20;EE12526;CFALAB PERU S.A.C.;CUBIT LIFESCIENCES LLP;ETORICOXIB;ESPECIALIDAD FARMACEUTICA;ACT
59230;TEROCOX-120;120 mg;Tableta Recubierta;Caja Envase Blíster Tableta Recubierta;50;EE12526;CFALAB PERU S.A.C.;CUBIT LIFESCIENCES LLP;ETORICOXIB;ESPECIALIDAD FARMACEUTICA;ACT
40973;TERODIN 2;2 mg;Tableta;Caja Envase Blister Tabletas;30;EE02194;ACCORD HEALTHCARE S.A.C.;INTAS PHARMACEUTICALS LIMITED;TOLTERODINA TARTRATO;ESPECIALIDAD FARMACEUTICA;ACT
55893;TEROVAN 100;49 mg + 51 mg;Comprimido Recubierto;Caja Envase Blíster Comprimido Recubierto;60;EE11116;TECNOFARMA S.A.;MONTE VERDE S.A.;VALSARTAN + SACUBITRILO;ESPECIALIDAD FARMACEUTICA;ACT
55894;TEROVAN 200;97 mg + 103 mg;Comprimido Recubierto;Caja Envase Blíster Comprimido Recubierto;60;EE11084;TECNOFARMA S.A.;MONTE VERDE S.A.;VALSARTAN + SACUBITRILO;ESPECIALIDAD FARMACEUTICA;ACT
55892;TEROVAN 50;24 mg + 26 mg;Comprimido Recubierto;Caja Envase Blíster Comprimido Recubierto;30;EE11078;TECNOFARMA S.A.;MONTE VERDE S.A.;VALSARTAN + SACUBITRILO;ESPECIALIDAD FARMACEUTICA;ACT
